,_id,uuid,user_id,session_id,page,timestamp,key_stroke,zoom_level,lng,lat,stats,timestamp_pst
8,{'$oid': '6626b5f279c81440190815c4'},8cf98edf-ca26-4c96-a5c0-bd90077a5c48,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:09:43.046000+00:00,Control,4.031011907437706,-96.0,39.82830000000004,"In the current view:

Population density is high in the right.

No regions with particularly low population density.

The average population density is 246.4 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-22 12:09:43.046000-07:00
9,{'$oid': '6626b5fe79c81440190815c5'},b1c8330a-349e-4f96-bb4f-d2371063012d,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:09:54.573000+00:00,Tab,4.031011907437706,-96.0,39.82830000000004,"In the current view:

Population density is high in the right.

No regions with particularly low population density.

The average population density is 246.4 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-22 12:09:54.573000-07:00
10,{'$oid': '6626b60779c81440190815c6'},ef681d18-e0e5-432a-a80e-3c67cebe627b,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:10:03.332000+00:00,m,4.031011907437706,-96.0,39.82830000000004,Now interacting with the map.,2024-04-22 12:10:03.332000-07:00
11,{'$oid': '6626b61b79c81440190815c7'},471f72bc-b1d5-4817-b084-3c28bba25688,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:10:23.829000+00:00,=,4.031011907437706,-96.0,39.82830000000004,Now interacting with the map.,2024-04-22 12:10:23.829000-07:00
12,{'$oid': '6626b62279c81440190815c8'},14f48a75-2cef-41ed-86cd-23575315cf29,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:10:30.325000+00:00,Control,5.0,-96.0,39.82830000000004,"Zoomed in, now at state level, centered on Kansas.

Press i to get more information.",2024-04-22 12:10:30.325000-07:00
13,{'$oid': '6626b93f2639f3ccd12640ef'},250e6c8a-36d7-4204-b6f9-310d686382ca,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:23:42.290000+00:00,Control,5.0,-96.0,39.82830000000004,"Zoomed in, now at state level, centered on Kansas.

Press i to get more information.",2024-04-22 12:23:42.290000-07:00
14,{'$oid': '6626b93f2639f3ccd12640f0'},2b2484bd-83a8-4ec3-88e2-147d62700db8,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:23:43.511000+00:00,F5,5.0,-96.0,39.82830000000004,"Zoomed in, now at state level, centered on Kansas.

Press i to get more information.",2024-04-22 12:23:43.511000-07:00
15,{'$oid': '6626b9692639f3ccd12640f1'},b0b54f47-71c3-4173-8e36-970ab2214ea2,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:24:29.889000+00:00,Tab,4.031011907437706,-96.0,39.82830000000004,"In the current view:

Population density is high in the right.

No regions with particularly low population density.

The average population density is 246.4 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-22 12:24:29.889000-07:00
16,{'$oid': '6626b9762639f3ccd12640f2'},366e776b-1b8a-4e77-8a12-72ca065c95aa,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:24:42.967000+00:00,],4.031011907437706,-96.0,39.82830000000004,"In the current view:

Population density is high in the right.

No regions with particularly low population density.

The average population density is 246.4 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-22 12:24:42.967000-07:00
17,{'$oid': '6626b9792639f3ccd12640f3'},a9d01692-de83-461e-8331-664230584094,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:24:45.711000+00:00,',4.031011907437706,-96.0,39.82830000000004,"In the current view:

Population density is high in the right.

No regions with particularly low population density.

The average population density is 246.4 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-22 12:24:45.711000-07:00
18,{'$oid': '6626b97f2639f3ccd12640f4'},0282490d-9a82-4c62-bb96-5b0b3b5b276f,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:24:51.336000+00:00,=,4.031011907437706,-96.0,39.82830000000004,"In the current view:

Population density is high in the right.

No regions with particularly low population density.

The average population density is 246.4 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-22 12:24:51.336000-07:00
19,{'$oid': '6626b98b2639f3ccd12640f5'},cc0aa745-c23b-4f28-a7f9-e060b73ec4d2,user2,20cff6b8-3def-4237-8c55-80a6bf4e3b60,index,2024-04-22 19:25:03.640000+00:00,i,5.0,-96.0,39.82830000000004,"Zoomed in, now at state level, centered on Kansas.

Press i to get more information.",2024-04-22 12:25:03.640000-07:00
